"Timestamp","Cluster Name","Number of CPUs","CPU Type","CPU Clock","Rocks Version","Organization","Location","Member of Rocks Grid","Notes","FLOPs"
"2006-03-08","typhoon2","10","Opteron","2.00","4.1","Naval Research Laboratory","Monterey","no","Went to San Diego to meet with Rocks guys who debugged an install problem.","40"
"2006-03-09","wilmot","17","Pentium 4","3.00","4.1","N/A","Kashiwa, Chiba","no","N/A","102"
"2006-03-10","LDEO","2","Pentium 4","3.00","3.3.0","Lamont-Doherty Earth Observatory","Palisades, New York","yes","N/A","12"
"2013-02-13","nalottexpetly","34","Pentium 4","2.20","3.2.0","nalottexpetly","United States","no","Hi there, just become uggs uk sale alert to your blog through Google, and found that it is really informative. uk ugg boots ,I’m going to be careful for brussels. I’ll appreciate in the event you continue this in future. Lots of people shall be benefited from your writing. Cheers!","149.6"
"2006-03-11","Catavinya","80","Opteron","1.75","4.1","CICESE","Ensenada, B.C. Mexico","no","N/A","280"
"2006-03-13","media","1","Unspecified","1.80","Unspecified","N/A","N/A","yes","N/A","1.8"
"2006-03-13","single","1","Unspecified","1.80","Unspecified","N/A","N/A","yes","N/A","1.8"
"2006-03-13","Black Dragon","14","Opteron","2.20","4.1","KSS","Raunheim / Germany","no","N/A","61.6"
"2006-03-15","Kristal Cluster","128","Pentium 4","1.70","4.1","N/A","Korea Daejeon","no","N/A","435.2"
"2006-03-15","Ptpool","64","Opteron","2.00","4.1","EPFL","Lausanne, Switzerland","no","We just started a parallel tempering project using this cluster!","256"
"2007-10-02","hpc","94","Opteron","2.40","4.2.1","Istituto Nazionale di Geofisica e Vulcanologia sezione di Pisa","Pisa - Italy","no","N/A","451.2"
"2006-03-20","URS Medusa","250","Pentium 4","3.00","4.1","URS Corporation","Gaithersburg, MD","no","N/A","1500"
"2008-06-13","Bee","56","Opteron","2.60","4.1","Howard University","Washington DC","no","N/A","291.2"
"2006-03-28","aec2-cluster","7","Pentium 4","1.80","4.1","UdL","LLeida","no","N/A","25.2"
"2006-03-30","rescluster","30","Opteron","1.40","4.1","Partners HealthCare","Boston","no","N/A","84"
"2006-03-31","Parafisio","8","Athlon 64","3.00","4.1","Parafisio/UFJF","Juiz de Fora-MG/Brazil","yes","N/A","48"
"2006-04-03","CCMP","32","Opteron","2.20","4.1","SUT","Bangkok","yes","N/A","140.8"
"2006-04-03","3TIER medusa","34","Opteron","1.80","4.0.0","3TIER Environmental Forecast Group","Seattle","no","N/A","122.4"
"2006-04-06","physcome","28","Opteron","1.80","4.1","University of Freiburg","Freiburg, Germany","yes","N/A","100.8"
"2006-04-06","Mercury","16","Pentium 3","1.00","4.1","NACAD - COPPE/UFRJ","Rio de Janeiro","no","N/A","16"
"2006-04-17","ROX","64","Opteron","2.20","4.1","Memorial University of Newfoundland","St. John`s, Canada","no","N/A","281.6"
"2006-04-08","czar","4","Pentium 3","0.50","4.1","Home Tests","Sydney, Australia","no","N/A","2"
"2006-04-12","UFlorida-IHEPA","80","Opteron","2.20","3.3.0","University of Florida","Gainesville, Florida","yes","This cluster is one of several created from a local central ROCKS frontend and runs Scintific Linux 3 a variant of RHEL 3.","352"
"2006-04-12","UFlorida-PG","240","Opteron","2.20","3.3.0","University of Florida","Gainesville, Florida","yes","This cluster is one of several created from a local central ROCKS frontend and runs Scintific Linux 3 a variant of RHEL 3.","1056"
"2006-04-14","TITANOSAUR","7","Athlon 64","2.00","4.1","Mammoth Corporation","Brazil","yes","N/A","28"
"2006-04-17","Melting","96","EM64T","3.40","4.1","ICME @ Stanford","Stanford","no","N/A","652.8"
"2006-04-21","klasszter","8","Athlon 64","2.25","4.0.0","Department of Fluid Mechanics","Budapest","no","N/A","36"
"2006-04-24","Hydra-UAB","32","Opteron","2.20","4.1","Universitat Autonoma de Barcelona","Barcelona","no","N/A","140.8"
"2007-10-27","EMPIRE","21","Opteron","2.60","4.1","University of Extremadura","Cáceres (SPAIN)","no","Computational Electromagnetics Group","109.2"
"2006-04-28","Flash","36","EM64T","3.00","4.1","University of Wisconsin-Madison","Madison","yes","N/A","216"
"2006-04-28","Ollin","10","Pentium 4","3.00","4.1","ICN UNAM","Mexico","no","N/A","60"
"2006-05-01","noise","64","Opteron","2.40","4.1","Eindhoven University of Technology","Eindhoven, The Netherlands","no","N/A","307.2"
"2006-05-01","biodome","48","Opteron","1.60","4.0.0","Eindhoven University of Technology","Eindhoven, The Netherlands","no","N/A","153.6"
"2006-05-03","Longitude","28","Pentium 4","2.80","4.1","Case Western Reserve University","Cleveland","no","N/A","156.8"
"2006-05-04","Alindahaw","3","Pentium 3","1.13","4.1","ASTI-DOST","Quezon City, PHILIPPINES","no","N/A","3.39"
"2006-05-08","UETCluster","12","Pentium 4","2.40","4.1","University of Engineering and Technology, Taxila, Pakistan","Taxila","yes","http://202.83.173.59:8091 is the web interface to this cluster...","57.6"
"2006-05-13","ETmasterCA","64","Pentium 4","2.80","4.1","Hydropoint Data Systems","Petaluma California","no","N/A","358.4"
"2006-05-19","Sekhmet","39","Pentium 4","3.00","3.3.0","The University of Memphis, Dept. of Chemistry","Memphis, TN","no","This cluster is used for density functional and ab initio quantum chemistry, molecular dynamics, and course grained polymer simulation.","234"
"2006-05-19","Ptah","29","Pentium 3","0.60","3.2.0","The University of Memphis, Dept. of Chemistry","Memphis, TN","no","N/A","17.4"
"2006-05-25","LevLab","20","EM64T","3.00","4.1","JHU","N/A","no","N/A","120"
"2006-05-25","edclxc005","34","Opteron","2.00","4.1","USGS EROS/U.S. Forest Service","Sioux Falls, SD, USA","no","U.S. Forest Service ownedAdministered by U.S. Geological Survey, EROS.","136"
"2006-06-03","Young","4","Pentium 4","3.20","4.1","Hongik University","Seoul, Korea","yes","N/A","25.6"
"2006-06-05","HSC.YIDEC","16","EM64T","3.40","4.1","IDEC,Hiroshima University","Higasi-Hiroshima","no","N/A","108.8"
"2006-06-08","Samurai","10","Athlon 64","2.00","4.1","Michigan Tech University","Houghton, MI","no","N/A","40"
"2013-04-16","antoniomachine","512","Opteron","2.00","6.0","Universitat de Lleida","LLEIDA","no","N/A","2048"
"2006-06-14","UA HPC","260","EM64T","3.20","3.3.0","The University of Alabama","Tuscaloosa, AL","no","N/A","1664"
"2006-06-15","LETSIM","18","Opteron","2.40","4.1","LET - CNRS","Lyon","yes","N/A","86.4"
"2006-06-15","Virgo","40","Pentium 4","3.06","4.0.0","The University of Texas at El Paso","ElPaso, Texas, USA","no","More info may be found herehttp://www.dcl.ece.utep.edu/","244.8"
"2006-06-17","Solaris-UCB-Chem","15","Athlon 64","2.00","4.1","UC Berkeley","Berkeley","yes","N/A","60"
"2006-06-17","Protein-Evolution-UCB-Chem","15","Athlon XP","2.40","4.1","UC Berkeley","Berkeley","yes","Welcome!","72"
"2006-06-20","ProvAR","10","Pentium 4","3.00","4.1","Provincia di Arezzo","Arezzo","no","N/A","60"
"2006-06-22","cmsdaq","1","Pentium 4","2.66","4.1","Panjab University Chandigarh","Chandigarh, INDIA","no","TIER 3 @CMS Panjab University Chandigarh","5.32"
"2006-06-22","BELLE, Panjab Univ","1","Pentium 4","2.60","Unspecified","Panjab University Chandigarh","Chandigarh, INDIA","yes","N/A","5.2"
"2008-01-30","Gauss02","76","EM64T","3.60","4.1","Seagate","Bloomington, MN","no","N/A","547.2"
"2006-06-23","aragorn","34","Athlon","1.60","4.0.0","University of Illinois","Urbana-Champaign","no","N/A","54.4"
"2006-06-24","test","16","Opteron","2.40","4.1","codexremote","Porto Alegre","no","N/A","76.8"
"2006-06-26","phetchcluster","1","Pentium 4","1.60","4.0.0","su","Phetchaburi","yes","I want to test and preused grid","3.2"
"2006-06-28","ocikbviz","18","EM64T","2.80","4.1","University of Zurich","Zurich, Switzerland","no","N/A","100.8"
"2006-06-28","Second Punic Cluster","4","Pentium 3","1.00","4.1","hack-mod.com","Stuarts Draft","yes","I have a cluster in my basemen","4"
"2006-07-04","AliEn@ISS","136","EM64T","3.00","4.1","Institute of Space Science","Bucharest","yes","N/A","816"
"2006-07-05","ANATTA","40","EM64T","2.60","4.1","Thai National Grid Center","Bangkok","no","N/A","208"
"2006-07-05","garuda","6","Pentium 4","3.00","4.1","Centre for Development of Advanced Computing (C-DAC)","Bangalore","yes","ROCKS is going to be a part of our Garuda Grid Computing at some partner sites. So I started experimenting on ROCKS in our Lab EnvironmentI feel much comfortable about this solution; so you maY see another ""cluster-entry"" soon from me for a CFD Application~vipin","36"
"2007-04-20","Lanec","5","Athlon 64","2.00","4.1","Lanec/DEPEB/UFSJ","Sao Joao del Rei, Minas Gerais, Brazil","no","N/A","20"
"2006-07-09","ciril","2","Pentium 4","3.00","Unspecified","los angeles","california, usa","no","N/A","12"
"2006-07-11","cftvaldivia","1","Pentium 4","2.00","4.1","cefete","valdivia","yes","realizado por roberto A.T cefete","4"
"2006-07-11","perdana","5","Pentium 4","2.40","4.1","Center for ICT, University of Malaya","Kuala Lumpur, Malaysia","yes","N/A","24"
"2006-07-12","Samin","256","EM64T","3.20","4.1","Climate Research Center","India","yes","N/A","1638.4"
"2006-07-12","Torvalds","24","EM64T","2.80","4.1","UNCW Dept of Computer Science","Wilmington, North Carolina","yes","This is a new cluster with currently just 6 nodes. We are adding 9 more AMD nodes in October when we move into our new facility.","134.4"
"2006-07-13","rockscluster","14","Pentium 4","2.80","4.1","USC Pharmaceutical Sciences","Los Angeles, CA","yes","N/A","78.4"
"2006-07-14","ETmasterUT","40","EM64T","3.20","4.1","Hydropoint Data System, Inc","Logan, Utah","no","R&D; Cluster","256"
"2006-07-17","ccmb.ccv.brown.edu","20","Opteron","2.40","4.1","Brown University Center for Computational Molecular Biology","Providence, RI","no","[above listed URLs are Case SensitiveCluster managed by Center for Computation and Visualization http://www.ccv.brown.edu","96"
"2006-07-17","homer.dam","80","Opteron","2.40","4.0.0","Brown University CCV/Department of Applied Math","Providence, RI","no","N/A","384"
"2006-07-27","ugster.cs","24","Opteron","2.00","Other","University of Waterloo","Waterloo","no","N/A","96"
"2006-08-03","piranha","40","Opteron","2.22","4.1","UVa Computational Materials Group","Charlottesville, VA","no","N/A","177.6"
"2006-08-04","cafeteria_vn","100","Pentium 4","1.80","3.1.0","Hsb","Hanoi","no","N/A","360"
"2006-08-04","htc","32","Pentium 4","3.00","4.1","The University of Iowa","Iowa City","no","N/A","192"
"2006-08-08","rocks.scs.agilent.com","5","Pentium 4","2.40","4.1","Agilent Laboratories","Santa Clara, CA","no","N/A","24"
"2006-08-08","cpada","11","Athlon MP","1.40","4.1","IF-UFRGS","Porto Alegre","no","N/A","30.8"
"2006-08-09","tribe","724","Opteron","2.20","4.1","Computational Science and Engineering, UC Davis","Davis","yes","N/A","3185.6"
"2006-08-17","ABAC","2","Pentium 4","3.20","4.1","Assumption University","Bangkok","yes","N/A","12.8"
"2006-08-22","Galileo","7","Pentium 3","1.00","3.1.0","Franklin University","Columbus, Ohio","no","Built for parallel programming student use","7"
"2006-08-24","HPCC of Sun Yat-sen University","130","EM64T","2.80","4.2","Sun Yat-sen University","Guangzhou","no","N/A","728"
"2006-08-24","Igeon","10","Pentium 4","2.60","4.0.0","Chinese Academy of Secience","Beijing ,China","yes","N/A","52"
"2006-08-25","lc2","252","Opteron","1.80","3.3.0","University of Virginia/ITC","Charlottesville","no","N/A","907.2"
"2006-08-25","lc3","400","EM64T","3.00","4.2","University of Virginia/ITC","Charlottesville","no","N/A","2400"
"2006-08-31","gaia","400","EM64T","3.00","Unspecified","Columbia University","New York","no","100 Dell Poweredge 1955 with 2 dual-core Intel Woodcrest at 3.0Ghz per blade.","2400"
"2006-09-04","SRITHAN Cluster","20","EM64T","2.80","4.2","Khon Kaen University","Khon Kaen","no","N/A","112"
"2006-09-06","Sunyata","10","EM64T","2.80","4.2","Thai National Grid Center","Bangkok","no","N/A","56"
"2006-09-07","One","1","Pentium","1.80","2.2.1","Test","Test","no","thanks","1.8"
"2008-03-17","shawnee","2","Athlon 64","2.40","4.1","university of illinois at urbana-champaign","champaign","no","N/A","9.6"
"2006-09-09","Wind Cluster","2","Pentium 4","3.40","4.2","Tecnosfera","Portugal","yes","N/A","13.6"
"2006-09-11","hypernova","17","Opteron","2.60","4.2","HyperV Technologies","Princeton","no","4.2 has quite a few bugs w/ this hardware. The install was a nightmare.","88.4"
"2006-09-12","wind cluster 2","2","Pentium 4","3.20","4.2","Tecnosfera","Portugal","yes","N/A","12.8"
"2006-09-14","TubKaewGrid","20","Other","2.80","4.2","Silpakorn University","Nakorn Pathom","no","N/A","56"
"2006-09-14","Onuchic Group","40","Unspecified","2.00","4.2","University of California, San Diego","San Diego","no","N/A","80"
"2006-09-15","AIT - CSIM Cluster","10","Pentium 4","2.80","4.2","AIT - CSIM","Klong Luang","no","N/A","56"
"2006-09-18","hanuman","20","Pentium 4","2.80","4.2","Prince of Songkla University","Songkla","no","N/A","112"
"2006-09-21","UMS Grid Project, Universiti Malaysia Sabah","22","Pentium 3","0.50","3.3.0","Universiti Malaysia Sabah","Kota Kinabalu, Sabah","yes","N/A","11"
"2006-09-22","Golden Labrador","80","Opteron","1.80","4.2","US Geological Survey","Golden, Colorado","no","N/A","288"
"2006-09-23","UMSGrid HPC Cluster","8","Pentium 4","2.80","3.3.0","Universiti Malaysia Sabah","Kota Kinabalu, Sabah MY","yes","N/A","44.8"
"2006-09-26","cluster.cs.ait.ac.th","10","EM64T","2.80","4.2","Asian Institute of technology","Pathumthani","no","N/A","56"
"2007-10-22","BOREAS","3","Pentium 4","2.60","4.2.1","ULPGC","Las Palmas de GC, Spain","no","N/A","15.6"
"2008-01-08","galaxy.iitb","64","Pentium 4","3.20","Other","Indian Institute of Technology","Mumbai","no","N/A","409.6"
"2006-10-04","tulla","8","Athlon 64","2.20","4.2.1","MTEM","Edinburgh, UK","no","N/A","35.2"
"2006-10-06","FOX","44","Other","2.80","4.2.1","Nano Medicine Center at the Univ of Illinois at Urbana-Champaign","Urbana IL","no","N/A","123.2"
"2006-10-11","RedLinx","16","Athlon 64","1.00","4.1","Digital Rocket Science","Cape Town","yes","Typhoon personal supercomputer","32"
"2006-10-17","mephitis","4","Unspecified","1.80","Unspecified","ARPAB","Potenza","yes","N/A","7.2"
"2006-10-25","AOG","22","Opteron","1.80","4.2","SIO/IGPP","San Diego","no","N/A","79.2"
"2006-10-27","Araya","10","EM64T","2.80","4.2","Thai National Grid Center","Bangkok","no","N/A","56"
"2006-10-27","CSIM","10","EM64T","2.80","4.1","Asia Institute of Technology & Thai National Grid Project","Bangkok, Thailand","no","N/A","56"
"2006-10-27","Gridmd","12","EM64T","2.80","4.1","King Monkut Institute of Technology Ladkrabang & TNGP","Bangkok, Thailand","no","N/A","67.2"
"2006-10-27","HELIOS","10","Opteron","1.80","4.1","APSTF, Kasetsart University","Bangkok, Thailand","no","N/A","36"
"2006-10-27","SUTGRID","10","EM64T","2.80","4.2","Suranaree University of Technology & Thai National Grid Project","Nakorn Ratchasrima, Thailand","no","N/A","56"
"2006-10-27","Inca","10","EM64T","2.80","4.2","King Monkut University of Technology Thonburi & TNGP","Bangkok, Thailand","no","N/A","56"
"2006-10-27","Firestorm","10","Opteron","2.00","4.2.1","Institute of Physiology ASCR","Prague","no","N/A","40"
"2006-10-29","rho","16","Opteron","2.00","4.2.1","Texas A&M; University","College Station, TX","no","N/A","64"
"2006-10-31","Jaws","1296","EM64T","3.00","4.1","MHPCC","Maui","no","N/A","7776"
"2009-11-15","Thermi","24","EM64T","3.20","5.1","LETEM","Champs Sur Marne (France)","no","N/A","153.6"
"2006-11-01","AU-MIT","8","Pentium 4","2.80","4.2.1","Madras Institute of Technology(MIT)","Chennai, Tamilnadu, India","no","N/A","44.8"
"2006-11-07","Trillion","96","Opteron","2.60","4.2.1","University of Arkansas","Fayetteville, AR","no","N/A","499.2"
"2006-11-07","CMVDR","16","EM64T","3.60","4.1","Dalhousie University","Halifax, NS","no","N/A","115.2"
"2006-11-07","Xenia","96","Pentium 4","2.80","3.3.0","Carnegie Institution of Washington","Washington","no","N/A","537.6"
"2006-11-07","Perovskite","144","Opteron","2.20","4.2","Carnegie Institution of Washington","Washington","no","N/A","633.6"
"2006-11-07","Cartman","28","Pentium 3","1.00","4.0.0","N/A","N/A","no","N/A","28"
"2007-09-14","miniCluster2","5","Pentium 4","1.70","4.2","University of Michigan - Human Genetics","Ann Arbor, MI","no","N/A","17"
"2006-11-07","sigurd","11","Athlon 64","2.00","4.2.1","Nemours Biomedical Research","Wilmington Delaware","no","N/A","44"
"2006-11-08","grappe","8","EM64T","3.00","4.2.1","CNRS","Saint-Maur des Fosses (Paris)","no","N/A","48"
"2006-11-08","NKS-160","80","Itanium 2","1.60","4.1","ICM&MG; SB RAS","Novosibirsk, Russia","no","laboratory ""Siberian Supercomputer Center"", Institute of Computational Mathematics and Mathematical Geophysics (former Computing Centre), Siberian Branch of the Russian Academy of Sciences","512"
"2006-11-08","chemcluster","8","Pentium 4","2.40","4.1","University of Malaya","Kuala Lumpur, Malaysia","no","Thanks to Rocks Developers.","38.4"
"2006-11-08","Comic100","66","Opteron","2.40","4.0.0","University College London -CS","London","no","58 Sun v20z(4GB2 sun v40z(16GBG","316.8"
"2006-11-08","Buffy","332","Pentium","1.20","4.1","University College London -CS","London","no","86 IBM x series 1.26 Dual PIII (1GB79 Wkstn Uk Dual PIII 800 (512MB1 x Dell SC1425 Dual 3.6 Xeon","398.4"
"2006-11-08","Comic","76","EM64T","2.66","4.2.1","University College London -CS","London","no","38x Dual Core Dual Proc Dell 1950(Woodcrest 5150) (16GB eachGE","404.32"
"2006-11-09","A*i*A","100","Pentium 4","2.40","4.2.1","Molecular Biology Institute at UCLA","Los Angeles","no","N/A","480"
"2006-11-09","Luminizer1","166","Pentium 4","2.80","4.1","Luminescent Technologies, Inc.","Palo Alto, CA","no","N/A","929.6"
"2006-11-09","Luminizer2","196","EM64T","2.80","4.1","Luminescent Technologies, Inc.","Palo Alto, CA","no","N/A","1097.6"
"2006-11-10","pegasus","32","EM64T","3.00","4.1","School of Chemical Engineering, National Technical University of","Athens, Greece","no","N/A","192"
"2006-11-11","V&V1;","32","Pentium 4","2.60","4.2.1","TomoTherapy Incorporated","Madison, WI, USA","no","N/A","166.4"
"2006-11-11","V&V2;","32","Pentium 4","2.40","4.2.1","TomoTherapy Incorporated","Madison, WI, USA","no","N/A","153.6"
"2006-11-11","V&V3;","32","Pentium 4","2.80","4.2.1","TomoTherapy Incorporated","Madison, WI, USA","no","N/A","179.2"
"2006-11-11","Bunker1","32","Pentium 4","2.40","4.1","TomoTherapy Incorporated","Madison, WI, USA","no","N/A","153.6"
"2006-11-11","c11","32","Pentium 4","2.80","4.2.1","TomoTherapy Incorporated","Madison, WI, USA","no","N/A","179.2"
